Protein_ID,Type,Method,Count
2cod,prot,NMR,1
2coe,prot,NMR,1
2cof,prot,NMR,1
2cok,prot,NMR,1
2com,prot,NMR,1
2con,prot,NMR,1
2coo,prot,NMR,1
2cop,prot,NMR,1
2cor,prot,NMR,1
2cos,prot,NMR,1
2cot,prot,NMR,1
2cou,prot,NMR,1
2cow,prot,NMR,1
2coy,prot,NMR,1
2coz,prot,NMR,1
2cp0,prot,NMR,1
2cp2,prot,NMR,1
2cp3,prot,NMR,1
2cp5,prot,NMR,1
2cp6,prot,NMR,1
2cp7,prot,NMR,1
2cp8,prot,NMR,1
2cp9,prot,NMR,1
2cpb,prot,NMR,1
2cpc,prot,NMR,1
2cpd,prot,NMR,1
2cpe,prot,NMR,1
2cpf,prot,NMR,1
2cph,prot,NMR,1
2cpi,prot,NMR,1
2cpj,prot,NMR,1
2cpm,prot,NMR,1
2cpn,prot,NMR,1
2cpq,prot,NMR,1
2cpr,prot,NMR,1
2cps,prot,NMR,1
2cpt,prot,NMR,1
2cpw,prot,NMR,1
2cpx,prot,NMR,1
2cpy,prot,NMR,1
2cpz,prot,NMR,1
2cq0,prot,NMR,1
2cq1,prot,NMR,1
2cq2,prot,NMR,1
2cq3,prot,NMR,1
2cq4,prot,NMR,1
2cq7,prot,NMR,1
2cq8,prot,NMR,1
2cq9,prot,NMR,1
2cqa,prot,NMR,1
2cqb,prot,NMR,1
2cqc,prot,NMR,1
2cqd,prot,NMR,1
2cqe,prot,NMR,1
2cqf,prot,NMR,1
2cqg,prot,NMR,1
2cqh,prot,NMR,1
2cqi,prot,NMR,1
2cqj,prot,NMR,1
2cqk,prot,NMR,1
2cql,prot,NMR,1
2cqm,prot,NMR,1
2cqn,prot,NMR,1
2cqo,prot,NMR,1
2cqp,prot,NMR,1
2cqq,prot,NMR,1
2cqr,prot,NMR,1
2cqu,prot,NMR,1
2cqv,prot,NMR,1
2cqw,prot,NMR,1
2cqx,prot,NMR,1
2cqy,prot,NMR,1
2cr0,prot,NMR,1
2cr2,prot,NMR,1
2cr3,prot,NMR,1
2cr4,prot,NMR,1
2cr5,prot,NMR,1
2cr6,prot,NMR,1
2cr7,prot,NMR,1
2cr8,prot,NMR,1
2cr9,prot,NMR,1
2cra,prot,NMR,1
2crb,prot,NMR,1
2crc,prot,NMR,1
2crd,prot,NMR,1
2cre,prot,NMR,1
2crf,prot,NMR,1
2crg,prot,NMR,1
2crh,prot,NMR,1
2cri,prot,NMR,1
2crj,prot,NMR,1
2crl,prot,NMR,1
2crm,prot,NMR,1
2crn,prot,NMR,1
2crp,prot,NMR,1
2crq,prot,NMR,1
2crr,prot,NMR,1
2crs,prot,NMR,1
2crt,prot,NMR,1
2cru,prot,NMR,1
2crv,prot,NMR,1
2crw,prot,NMR,1
2cry,prot,NMR,1
2crz,prot,NMR,1
2cs0,prot,NMR,1
2cs1,prot,NMR,1
2cs2,prot,NMR,1
2cs3,prot,NMR,1
2cs4,prot,NMR,1
2cs5,prot,NMR,1
2cs8,prot,NMR,1
2csa,prot,NMR,1
2csf,prot,NMR,1
2csh,prot,NMR,1
2csi,prot,NMR,1
2csj,prot,NMR,1
2csk,prot,NMR,1
2cso,prot,NMR,1
2csp,prot,NMR,1
2csq,prot,NMR,1
2css,prot,NMR,1
2csv,prot,NMR,1
2csw,prot,NMR,1
2csy,prot,NMR,1
2csz,prot,NMR,1
2ct0,prot,NMR,1
2ct1,prot,NMR,1
2ct2,prot,NMR,1
2ct3,prot,NMR,1
2ct4,prot,NMR,1
2ct5,prot,NMR,1
2ct6,prot,NMR,1
2ct7,prot,NMR,1
2ctd,prot,NMR,1
2cte,prot,NMR,1
2ctf,prot,NMR,1
2cti,prot,NMR,1
2ctj,prot,NMR,1
2ctk,prot,NMR,1
2ctl,prot,NMR,1
2ctm,prot,NMR,1
2ctn,prot,NMR,1
2cto,prot,NMR,1
2ctp,prot,NMR,1
2ctq,prot,NMR,1
2ctr,prot,NMR,1
2ctt,prot,NMR,1
2ctu,prot,NMR,1
2ctw,prot,NMR,1
2cu1,prot,NMR,1
2cu7,prot,NMR,1
2cu8,prot,NMR,1
2cub,prot,NMR,1
2cuc,prot,NMR,1
2cud,prot,NMR,1
2cue,prot,NMR,1
2cuf,prot,NMR,1
2cug,prot,NMR,1
2cuh,prot,NMR,1
2cui,prot,NMR,1
2cuj,prot,NMR,1
2cum,prot,NMR,1
2cup,prot,NMR,1
2cuq,prot,NMR,1
2cur,prot,NMR,1
2cvr,prot,NMR,1
2cw1,prot,NMR,1
2cwb,prot,NMR,1
2cxj,prot,NMR,1
2cyk,prot,NMR,1
2cyu,prot,NMR,1
2czn,prot,NMR,1
2czo,prot,NMR,1
2czp,prot,NMR,1
2czy,prot,NMR,1
2d1u,prot,NMR,1
2d21,prot,NMR,1
2d2p,prot,NMR,1
2d2w,prot,NMR,1
2d35,prot,NMR,1
2d3j,prot,NMR,1
2d46,prot,NMR,1
2d49,prot,NMR,1
2d56,prot,NMR,1
2d5u,prot,NMR,1
2d7l,prot,NMR,1
2d7m,prot,NMR,1
2d7n,prot,NMR,1
2d7o,prot,NMR,1
2d7p,prot,NMR,1
2d7q,prot,NMR,1
2d82,prot,NMR,1
2d85,prot,NMR,1
2d86,prot,NMR,1
2d87,prot,NMR,1
2d88,prot,NMR,1
2d89,prot,NMR,1
2d8b,prot,NMR,1
2d8c,prot,NMR,1
2d8h,prot,NMR,1
2d8i,prot,NMR,1
2d8j,prot,NMR,1
2d8k,prot,NMR,1
2d8m,prot,NMR,1
2d8q,prot,NMR,1
2d8r,prot,NMR,1
2d8s,prot,NMR,1
2d8t,prot,NMR,1
2d8u,prot,NMR,1
2d8v,prot,NMR,1
2d8x,prot,NMR,1
2d8y,prot,NMR,1
2d8z,prot,NMR,1
2d90,prot,NMR,1
2d92,prot,NMR,1
2d93,prot,NMR,1
2d96,prot,NMR,1
2d99,prot,NMR,1
2d9a,prot,NMR,1
2d9b,prot,NMR,1
2d9c,prot,NMR,1
2d9d,prot,NMR,1
2d9e,prot,NMR,1
2d9f,prot,NMR,1
2d9g,prot,NMR,1
2d9h,prot,NMR,1
2d9i,prot,NMR,1
2d9j,prot,NMR,1
2d9k,prot,NMR,1
2d9l,prot,NMR,1
2d9m,prot,NMR,1
2d9n,prot,NMR,1
2d9o,prot,NMR,1
2d9p,prot,NMR,1
2d9s,prot,NMR,1
2d9t,prot,NMR,1
2d9u,prot,NMR,1
2d9v,prot,NMR,1
2d9w,prot,NMR,1
2d9x,prot,NMR,1
2d9y,prot,NMR,1
2d9z,prot,NMR,1
2da0,prot,NMR,1
2da1,prot,NMR,1
2da2,prot,NMR,1
2da3,prot,NMR,1
2da4,prot,NMR,1
2da5,prot,NMR,1
2da6,prot,NMR,1
2da7,prot,NMR,1
2da9,prot,NMR,1
2dad,prot,NMR,1
2dae,prot,NMR,1
2daf,prot,NMR,1
2dag,prot,NMR,1
2dah,prot,NMR,1
2dai,prot,NMR,1
2daj,prot,NMR,1
2dak,prot,NMR,1
2dal,prot,NMR,1
2dam,prot,NMR,1
2dan,prot,NMR,1
2dao,prot,NMR,1
2daq,prot,NMR,1
2dar,prot,NMR,1
2das,prot,NMR,1
2dat,prot,NMR,1
2dav,prot,NMR,1
2daw,prot,NMR,1
2dax,prot,NMR,1
2day,prot,NMR,1
2daz,prot,NMR,1
2db1,prot,NMR,1
2db2,prot,NMR,1
2db5,prot,NMR,1
2db6,prot,NMR,1
2db8,prot,NMR,1
2db9,prot,NMR,1
2dba,prot,NMR,1
2dbc,prot,NMR,1
2dbd,prot,NMR,1
2dbf,prot,NMR,1
2dbg,prot,NMR,1
2dbh,prot,NMR,1
2dbj,prot,NMR,1
2dbk,prot,NMR,1
2dbm,prot,NMR,1
2dc2,prot,NMR,1
2dce,prot,NMR,1
2dci,prot,NMR,1
2dco,prot,NMR,1
2dcp,prot,NMR,1
2dcq,prot,NMR,1
2dcr,prot,NMR,1
2dcv,prot,NMR,1
2dcw,prot,NMR,1
2dcx,prot,NMR,1
2dd6,prot,NMR,1
2dde,prot,NMR,1
2ddi,prot,NMR,1
2ddj,prot,NMR,1
2ddl,prot,NMR,1
2ddy,prot,NMR,1
2def,prot,NMR,1
2den,prot,NMR,1
2dez,prot,NMR,1
2df0,prot,NMR,1
2dgo,prot,NMR,1
2dgp,prot,NMR,1
2dgq,prot,NMR,1
2dgr,prot,NMR,1
2dgs,prot,NMR,1
2dgt,prot,NMR,1
2dgu,prot,NMR,1
2dgv,prot,NMR,1
2dgw,prot,NMR,1
2dgx,prot,NMR,1
2dgy,prot,NMR,1
2dgz,prot,NMR,1
2dh7,prot,NMR,1
2dh8,prot,NMR,1
2dh9,prot,NMR,1
2dha,prot,NMR,1
2dhg,prot,NMR,1
2dhi,prot,NMR,1
2dhj,prot,NMR,1
2dhk,prot,NMR,1
2dhm,prot,NMR,1
2dhs,prot,NMR,1
2dhx,prot,NMR,1
2dhy,prot,NMR,1
2dhz,prot,NMR,1
2di0,prot,NMR,1
2di2,prot,NMR,1
2di7,prot,NMR,1
2di8,prot,NMR,1
2di9,prot,NMR,1
2dia,prot,NMR,1
2dib,prot,NMR,1
2dic,prot,NMR,1
2did,prot,NMR,1
2dif,prot,NMR,1
2dig,prot,NMR,1
2dii,prot,NMR,1
2dil,prot,NMR,1
2dim,prot,NMR,1
2din,prot,NMR,1
2dip,prot,NMR,1
2diq,prot,NMR,1
2dir,prot,NMR,1
2dis,prot,NMR,1
2dit,prot,NMR,1
2diu,prot,NMR,1
2div,prot,NMR,1
2diw,prot,NMR,1
2dix,prot,NMR,1
2diy,prot,NMR,1
2diz,prot,NMR,1
2dj0,prot,NMR,1
2dj1,prot,NMR,1
2dj2,prot,NMR,1
2dj3,prot,NMR,1
2dj4,prot,NMR,1
2dj7,prot,NMR,1
2dj8,prot,NMR,1
2dj9,prot,NMR,1
2dja,prot,NMR,1
2djb,prot,NMR,1
2djc,prot,NMR,1
2djj,prot,NMR,1
2djk,prot,NMR,1
2djm,prot,NMR,1
2djn,prot,NMR,1
2djp,prot,NMR,1
2djq,prot,NMR,1
2djr,prot,NMR,1
2djs,prot,NMR,1
2djt,prot,NMR,1
2dju,prot,NMR,1
2djv,prot,NMR,1
2djy,prot,NMR,1
2dk1,prot,NMR,1
2dk2,prot,NMR,1
2dk3,prot,NMR,1
2dk4,prot,NMR,1
2dk5,prot,NMR,1
2dk6,prot,NMR,1
2dk7,prot,NMR,1
2dk8,prot,NMR,1
2dk9,prot,NMR,1
2dkl,prot,NMR,1
2dkm,prot,NMR,1
2dkp,prot,NMR,1
2dkq,prot,NMR,1
2dkr,prot,NMR,1
2dks,prot,NMR,1
2dkt,prot,NMR,1
2dku,prot,NMR,1
2dkw,prot,NMR,1
2dkx,prot,NMR,1
2dky,prot,NMR,1
2dkz,prot,NMR,1
2dl0,prot,NMR,1
2dl1,prot,NMR,1
2dl3,prot,NMR,1
2dl4,prot,NMR,1
2dl5,prot,NMR,1
2dl6,prot,NMR,1
2dl7,prot,NMR,1
2dl8,prot,NMR,1
2dl9,prot,NMR,1
2dle,prot,NMR,1
2dlg,prot,NMR,1
2dlh,prot,NMR,1
2dlk,prot,NMR,1
2dll,prot,NMR,1
2dlm,prot,NMR,1
2dlo,prot,NMR,1
2dlp,prot,NMR,1
2dlq,prot,NMR,1
2dlr,prot,NMR,1
2dls,prot,NMR,1
2dlt,prot,NMR,1
2dlu,prot,NMR,1
2dlv,prot,NMR,1
2dlw,prot,NMR,1
2dlx,prot,NMR,1
2dly,prot,NMR,1
2dlz,prot,NMR,1
2dm0,prot,NMR,1
2dm1,prot,NMR,1
2dm2,prot,NMR,1
2dm3,prot,NMR,1
2dm4,prot,NMR,1
2dm7,prot,NMR,1
2dm8,prot,NMR,1
2dmb,prot,NMR,1
2dmc,prot,NMR,1
2dmd,prot,NMR,1
2dme,prot,NMR,1
2dmf,prot,NMR,1
2dmg,prot,NMR,1
2dmh,prot,NMR,1
2dmi,prot,NMR,1
2dmj,prot,NMR,1
2dmk,prot,NMR,1
2dml,prot,NMR,1
2dmm,prot,NMR,1
2dmn,prot,NMR,1
2dmo,prot,NMR,1
2dmp,prot,NMR,1
2dmq,prot,NMR,1
2dms,prot,NMR,1
2dmt,prot,NMR,1
2dmu,prot,NMR,1
2dmv,prot,NMR,1
2dmw,prot,NMR,1
2dmx,prot,NMR,1
2dmy,prot,NMR,1
2dmz,prot,NMR,1
2dn0,prot,NMR,1
2dn4,prot,NMR,1
2dn5,prot,NMR,1
2dn6,prot,NMR,1
2dn7,prot,NMR,1
2dn8,prot,NMR,1
2dn9,prot,NMR,1
2dna,prot,NMR,1
2dnc,prot,NMR,1
2dne,prot,NMR,1
2dnf,prot,NMR,1
2dng,prot,NMR,1
2dnh,prot,NMR,1
2dnk,prot,NMR,1
2dnl,prot,NMR,1
2dnm,prot,NMR,1
2dnn,prot,NMR,1
2dno,prot,NMR,1
2dnp,prot,NMR,1
2dnq,prot,NMR,1
2dnr,prot,NMR,1
2dnt,prot,NMR,1
2dnu,prot,NMR,1
2dnv,prot,NMR,1
2dnw,prot,NMR,1
2dnx,prot,NMR,1
2dny,prot,NMR,1
2dnz,prot,NMR,1
2do0,prot,NMR,1
2do1,prot,NMR,1
2do3,prot,NMR,1
2do4,prot,NMR,1
2do5,prot,NMR,1
2do6,prot,NMR,1
2do7,prot,NMR,1
2do8,prot,NMR,1
2do9,prot,NMR,1
2doa,prot,NMR,1
2doc,prot,NMR,1
2dod,prot,NMR,1
2doe,prot,NMR,1
2dof,prot,NMR,1
2dog,prot,NMR,1
2dos,prot,NMR,1
2dq5,prot,NMR,1
2drn,prot,NMR,1
2ds4,prot,NMR,1
2dsm,prot,NMR,1
2dt6,prot,NMR,1
2dt7,prot,NMR,1
2dtb,prot,NMR,1
2dun,prot,NMR,1
2duw,prot,NMR,1
2dvh,prot,NMR,1
2dvj,prot,NMR,1
2dw3,prot,NMR,1
2dwf,prot,NMR,1
2dwv,prot,NMR,1
2dx2,prot,NMR,1
2dx3,prot,NMR,1
2dx4,prot,NMR,1
2dy7,prot,NMR,1
2dy8,prot,NMR,1
2dyd,prot,NMR,1
2dyf,prot,NMR,1
2dzi,prot,NMR,1
2dzj,prot,NMR,1
2dzk,prot,NMR,1
2dzl,prot,NMR,1
2dzm,prot,NMR,1
2dzq,prot,NMR,1
2dzr,prot,NMR,1
2e0g,prot,NMR,1
2e0h,prot,NMR,1
2e19,prot,NMR,1
2e1o,prot,NMR,1
2e1x,prot,NMR,1
2e29,prot,NMR,1
2e2f,prot,NMR,1
2e2s,prot,NMR,1
2e2w,prot,NMR,1
2e2z,prot,NMR,1
2e30,prot,NMR,1
2e34,prot,NMR,1
2e35,prot,NMR,1
2e36,prot,NMR,1
2e3e,prot,NMR,1
2e3f,prot,NMR,1
2e3g,prot,NMR,1
2e3l,prot,NMR,1
2e44,prot,NMR,1
2e45,prot,NMR,1
2e4e,prot,NMR,1
2e4h,prot,NMR,1
2e4j,prot,NMR,1
2e5e,prot,NMR,1
2e5g,prot,NMR,1
2e5h,prot,NMR,1
2e5i,prot,NMR,1
2e5j,prot,NMR,1
2e5k,prot,NMR,1
2e5n,prot,NMR,1
2e5o,prot,NMR,1
2e5p,prot,NMR,1
2e5q,prot,NMR,1
2e5r,prot,NMR,1
2e5s,prot,NMR,1
2e5t,prot,NMR,1
2e5u,prot,NMR,1
2e5z,prot,NMR,1
2e60,prot,NMR,1
2e61,prot,NMR,1
2e62,prot,NMR,1
2e63,prot,NMR,1
2e6i,prot,NMR,1
2e6j,prot,NMR,1
2e6n,prot,NMR,1
2e6o,prot,NMR,1
2e6p,prot,NMR,1
2e6q,prot,NMR,1
2e6r,prot,NMR,1
2e6s,prot,NMR,1
2e6w,prot,NMR,1
2e6z,prot,NMR,1
2e70,prot,NMR,1
2e71,prot,NMR,1
2e72,prot,NMR,1
2e73,prot,NMR,1
2e7b,prot,NMR,1
2e7c,prot,NMR,1
2e7g,prot,NMR,1
2e7h,prot,NMR,1
2e7k,prot,NMR,1
2e7m,prot,NMR,1
2e7n,prot,NMR,1
2e7o,prot,NMR,1
2e8d,prot,NMR,1
2e8j,prot,NMR,1
2e8m,prot,NMR,1
2e8n,prot,NMR,1
2e8o,prot,NMR,1
2e8p,prot,NMR,1
2e9g,prot,NMR,1
2e9h,prot,NMR,1
2e9i,prot,NMR,1
2e9j,prot,NMR,1
2e9k,prot,NMR,1
2ea5,prot,NMR,1
2ea6,prot,NMR,1
2eam,prot,NMR,1
2ean,prot,NMR,1
2eao,prot,NMR,1
2eap,prot,NMR,1
2ebi,prot,NMR,1
2ebk,prot,NMR,1
2ebl,prot,NMR,1
2ebm,prot,NMR,1
2ebp,prot,NMR,1
2ebq,prot,NMR,1
2ebr,prot,NMR,1
2ebt,prot,NMR,1
2ebu,prot,NMR,1
2ebv,prot,NMR,1
2ebw,prot,NMR,1
2ebz,prot,NMR,1
2ec1,prot,NMR,1
2ec3,prot,NMR,1
2ec4,prot,NMR,1
2ec7,prot,NMR,1
2ecb,prot,NMR,1
2ecc,prot,NMR,1
2ecd,prot,NMR,1
2ecg,prot,NMR,1
2ech,prot,NMR,1
2eci,prot,NMR,1
2ecj,prot,NMR,1
2ecl,prot,NMR,1
2ecm,prot,NMR,1
2ecn,prot,NMR,1
2ect,prot,NMR,1
2ecv,prot,NMR,1
2ecw,prot,NMR,1
2ecy,prot,NMR,1
2ecz,prot,NMR,1
2ed0,prot,NMR,1
2ed1,prot,NMR,1
2ed2,prot,NMR,1
2ed7,prot,NMR,1
2ed8,prot,NMR,1
2ed9,prot,NMR,1
2edb,prot,NMR,1
2edd,prot,NMR,1
2ede,prot,NMR,1
2edf,prot,NMR,1
2edg,prot,NMR,1
2edh,prot,NMR,1
2edi,prot,NMR,1
2edj,prot,NMR,1
2edk,prot,NMR,1
2edl,prot,NMR,1
2edn,prot,NMR,1
2edo,prot,NMR,1
2edp,prot,NMR,1
2edq,prot,NMR,1
2edr,prot,NMR,1
2edt,prot,NMR,1
2edu,prot,NMR,1
2edv,prot,NMR,1
2edw,prot,NMR,1
2edx,prot,NMR,1
2edy,prot,NMR,1
2edz,prot,NMR,1
2ee0,prot,NMR,1
2ee1,prot,NMR,1
2ee2,prot,NMR,1
2ee3,prot,NMR,1
2ee4,prot,NMR,1
2ee5,prot,NMR,1
2ee6,prot,NMR,1
2ee7,prot,NMR,1
2ee8,prot,NMR,1
2ee9,prot,NMR,1
2eea,prot,NMR,1
2eeb,prot,NMR,1
2eec,prot,NMR,1
2eed,prot,NMR,1
2eee,prot,NMR,1
2eef,prot,NMR,1
2eeg,prot,NMR,1
2eeh,prot,NMR,1
2eei,prot,NMR,1
2eej,prot,NMR,1
2eel,prot,NMR,1
2eem,prot,NMR,1
2efi,prot,NMR,1
2efz,prot,NMR,1
2ega,prot,NMR,1
2egc,prot,NMR,1
2ege,prot,NMR,1
2egm,prot,NMR,1
2egp,prot,NMR,1
2egq,prot,NMR,1
2eh0,prot,NMR,1
2ehe,prot,NMR,1
2ehf,prot,NMR,1
2ehr,prot,NMR,1
2ej4,prot,NMR,1
2ej7,prot,NMR,1
2eje,prot,NMR,1
2ejm,prot,NMR,1
2ejs,prot,NMR,1
2ejy,prot,NMR,1
2ekf,prot,NMR,1
2ekh,prot,NMR,1
2eki,prot,NMR,1
2ekj,prot,NMR,1
2ekk,prot,NMR,1
2eko,prot,NMR,1
2ekx,prot,NMR,1
2el4,prot,NMR,1
2el5,prot,NMR,1
2el6,prot,NMR,1
2el8,prot,NMR,1
2elh,prot,NMR,1
2eli,prot,NMR,1
2elj,prot,NMR,1
2elk,prot,NMR,1
2ell,prot,NMR,1
2elm,prot,NMR,1
2eln,prot,NMR,1
2elo,prot,NMR,1
2elp,prot,NMR,1
2elq,prot,NMR,1
2elr,prot,NMR,1
2els,prot,NMR,1
2elt,prot,NMR,1
2elu,prot,NMR,1
2elv,prot,NMR,1
2elw,prot,NMR,1
2elx,prot,NMR,1
2ely,prot,NMR,1
2elz,prot,NMR,1
2em0,prot,NMR,1
2em1,prot,NMR,1
2em2,prot,NMR,1
2em3,prot,NMR,1
2em4,prot,NMR,1
2em5,prot,NMR,1
2em6,prot,NMR,1
2em7,prot,NMR,1
2em8,prot,NMR,1
2em9,prot,NMR,1
2ema,prot,NMR,1
2emb,prot,NMR,1
2emc,prot,NMR,1
2eme,prot,NMR,1
2emf,prot,NMR,1
2emg,prot,NMR,1
2emh,prot,NMR,1
2emi,prot,NMR,1
2emj,prot,NMR,1
2emk,prot,NMR,1
2eml,prot,NMR,1
2emm,prot,NMR,1
2emp,prot,NMR,1
2emv,prot,NMR,1
2emw,prot,NMR,1
2emx,prot,NMR,1
2emy,prot,NMR,1
2emz,prot,NMR,1
2en0,prot,NMR,1
2en1,prot,NMR,1
2en2,prot,NMR,1
2en3,prot,NMR,1
2en4,prot,NMR,1
2en6,prot,NMR,1
2en7,prot,NMR,1
2en8,prot,NMR,1
2en9,prot,NMR,1
2ena,prot,NMR,1
2enc,prot,NMR,1
2ene,prot,NMR,1
2enf,prot,NMR,1
2enh,prot,NMR,1
2enj,prot,NMR,1
2enk,prot,NMR,1
2enm,prot,NMR,1
2enn,prot,NMR,1
2eno,prot,NMR,1
2enp,prot,NMR,1
2enq,prot,NMR,1
2ens,prot,NMR,1
2ent,prot,NMR,1
2env,prot,NMR,1
2eny,prot,NMR,1
2enz,prot,NMR,1
2eo1,prot,NMR,1
2eo2,prot,NMR,1
2eo3,prot,NMR,1
2eo6,prot,NMR,1
2eo9,prot,NMR,1
2eob,prot,NMR,1
2eoc,prot,NMR,1
2eod,prot,NMR,1
2eoe,prot,NMR,1
2eof,prot,NMR,1
2eog,prot,NMR,1
2eoh,prot,NMR,1
2eoi,prot,NMR,1
2eoj,prot,NMR,1
2eok,prot,NMR,1
2eol,prot,NMR,1
2eom,prot,NMR,1
2eon,prot,NMR,1
2eoo,prot,NMR,1
2eop,prot,NMR,1
2eoq,prot,NMR,1
2eor,prot,NMR,1
2eos,prot,NMR,1
2eot,prot,NMR,1
2eou,prot,NMR,1
2eov,prot,NMR,1
2eow,prot,NMR,1
2eox,prot,NMR,1
2eoy,prot,NMR,1
2eoz,prot,NMR,1
2ep0,prot,NMR,1
2ep1,prot,NMR,1
2ep2,prot,NMR,1
2ep3,prot,NMR,1
2ep4,prot,NMR,1
2ep6,prot,NMR,1
2ep8,prot,NMR,1
2epa,prot,NMR,1
2epb,prot,NMR,1
2epc,prot,NMR,1
2epd,prot,NMR,1
2epp,prot,NMR,1
2epq,prot,NMR,1
2epr,prot,NMR,1
2eps,prot,NMR,1
2ept,prot,NMR,1
2epu,prot,NMR,1
2epv,prot,NMR,1
2epw,prot,NMR,1
2epx,prot,NMR,1
2epy,prot,NMR,1
2epz,prot,NMR,1
2eq0,prot,NMR,1
2eq1,prot,NMR,1
2eq2,prot,NMR,1
2eq3,prot,NMR,1
2eq4,prot,NMR,1
2eqe,prot,NMR,1
2eqf,prot,NMR,1
2eqg,prot,NMR,1
2eqh,prot,NMR,1
2eqi,prot,NMR,1
2eqj,prot,NMR,1
2eqk,prot,NMR,1
2eqm,prot,NMR,1
2eqn,prot,NMR,1
2eqo,prot,NMR,1
2eqp,prot,NMR,1
2eqq,prot,NMR,1
2eqr,prot,NMR,1
2eqs,prot,NMR,1
2eqt,prot,NMR,1
2equ,prot,NMR,1
2eqw,prot,NMR,1
2eqx,prot,NMR,1
2eqy,prot,NMR,1
2eqz,prot,NMR,1
2eri,prot,NMR,1
2erm,prot,NMR,1
2ers,prot,NMR,1
2es6,prot,NMR,1
2esx,prot,NMR,1
2esy,prot,NMR,1
2esz,prot,NMR,1
2eti,prot,NMR,1
2ett,prot,NMR,1
2etz,prot,NMR,1
2eu0,prot,NMR,1
2ev8,prot,NMR,1
2evn,prot,NMR,1
2evq,prot,NMR,1
2evz,prot,NMR,1
2ew3,prot,NMR,1
2ew4,prot,NMR,1
2ew9,prot,NMR,1
2ewl,prot,NMR,1
2exd,prot,NMR,1
2exg,prot,NMR,1
2exn,prot,NMR,1
2eya,prot,NMR,1
2eyb,prot,NMR,1
2eyc,prot,NMR,1
2eyd,prot,NMR,1
2eyv,prot,NMR,1
2eyw,prot,NMR,1
2eyx,prot,NMR,1
2eyy,prot,NMR,1
2eyz,prot,NMR,1
2ez5,prot,NMR,1
2eza,prot,NMR,1
2ezb,prot,NMR,1
2ezc,prot,NMR,1
2ezh,prot,NMR,1
2ezi,prot,NMR,1
2ezk,prot,NMR,1
2ezl,prot,NMR,1
2ezm,prot,NMR,1
2ezn,prot,NMR,1
2ezo,prot,NMR,1
2ezp,prot,NMR,1
2ezq,prot,NMR,1
2ezr,prot,NMR,1
2ezs,prot,NMR,1
2ezw,prot,NMR,1
2ezx,prot,NMR,1
2ezy,prot,NMR,1
2ezz,prot,NMR,1
2f05,prot,NMR,1
2f09,prot,NMR,1
2f1e,prot,NMR,1
2f2d,prot,NMR,1
2f2i,prot,NMR,1
2f2j,prot,NMR,1
2f33,prot,NMR,1
2f3a,prot,NMR,1
2f3i,prot,NMR,1
2f3j,prot,NMR,1
2f3v,prot,NMR,1
2f3w,prot,NMR,1
2f40,prot,NMR,1
2f52,prot,NMR,1
2f5h,prot,NMR,1
2f63,prot,NMR,1
2f65,prot,NMR,1
2f76,prot,NMR,1
2f77,prot,NMR,1
2f8b,prot,NMR,1
2fb7,prot,NMR,1
2fbs,prot,NMR,1
2fbu,prot,NMR,1
2fc6,prot,NMR,1
2fc7,prot,NMR,1
2fc8,prot,NMR,1
2fc9,prot,NMR,1
2fcd,prot,NMR,1
2fce,prot,NMR,1
2fcg,prot,NMR,1
2fci,prot,NMR,1
2fe0,prot,NMR,1
2fe9,prot,NMR,1
2feb,prot,NMR,1
2fei,prot,NMR,1
2fej,prot,NMR,1
2fek,prot,NMR,1
2few,prot,NMR,1
2ffk,prot,NMR,1
2fft,prot,NMR,1
2ffw,prot,NMR,1
2fgx,prot,NMR,1
2fh0,prot,NMR,1
2fhm,prot,NMR,1
2fho,prot,NMR,1
2fhw,prot,NMR,1
2fi2,prot,NMR,1
2fin,prot,NMR,1
2fj3,prot,NMR,1
2fj4,prot,NMR,1
2fj5,prot,NMR,1
2fj6,prot,NMR,1
2fjl,prot,NMR,1
2fk4,prot,NMR,1
2fki,prot,NMR,1
2fkx,prot,NMR,1
2flg,prot,NMR,1
2flj,prot,NMR,1
2fly,prot,NMR,1
2fm4,prot,NMR,1
2fmc,prot,NMR,1
2fmr,prot,NMR,1
2fn2,prot,NMR,1
2fn5,prot,NMR,1
2fnb,prot,NMR,1
2fnf,prot,NMR,1
2fo8,prot,NMR,1
2fow,prot,NMR,1
2fq0,prot,NMR,1
2fq2,prot,NMR,1
2fq5,prot,NMR,1
2fq8,prot,NMR,1
2fqa,prot,NMR,1
2fqc,prot,NMR,1
2fqh,prot,NMR,1
2fr9,prot,NMR,1
2frb,prot,NMR,1
2frc,prot,NMR,1
2frw,prot,NMR,1
2fry,prot,NMR,1
2fs1,prot,NMR,1
2fsp,prot,NMR,1
2ftu,prot,NMR,1
2fuh,prot,NMR,1
2fui,prot,NMR,1
2fuu,prot,NMR,1
2fv4,prot,NMR,1
2fva,prot,NMR,1
2fve,prot,NMR,1
2fvf,prot,NMR,1
2fvn,prot,NMR,1
2fvt,prot,NMR,1
2fwl,prot,NMR,1
2fws,prot,NMR,1
2fwu,prot,NMR,1
2fxp,prot,NMR,1
2fxy,prot,NMR,1
2fxz,prot,NMR,1
2fy9,prot,NMR,1
2fyh,prot,NMR,1
2fyj,prot,NMR,1
2fyl,prot,NMR,1
2fz0,prot,NMR,1
2fz5,prot,NMR,1
2g0k,prot,NMR,1
2g0l,prot,NMR,1
2g0q,prot,NMR,1
